FlightID,DepartureAirport,Path,Arrival Airport,Weather,Visibility (V),Turbulence Intensity (knots)  (TI),Wind Shear (m/s)  (WS),Air Traffic Density  (ATD),Precipitation(P),Pilot Experience(PE),Weather Forecast  Accuracy (%)  (FA),Maintenance History & Health Metrics  (MH),Safety Score
FL2445,BLR,a,IXC,Rain,7,6,3,0.12,4,29,94,4,80
FL2446,BOM,c,CCU,Fog,6,3,1,0.24,0,7,75,4,77
FL2447,BLR,a,IXC,Fog,2,5,7,0.04,0,20,66,4,81
FL2448,MAA,b,PNQ,Fog,4,27,16,0.12,0,21,89,4,68
FL2449,MAA,b,PNQ,Clear Skies,11,8,0,0.02,0,22,90,4,100
FL2450,JAI,b,BLR,Rain,8,9,6,0.24,3,16,77,3,72
FL2451,AMD,b,COK,Rain,6,9,3,0.01,4,29,57,3,77
FL2452,BLR,b,IXC,Fog,4,6,2,0.18,0,29,74,4,80
FL2453,MAA,c,PNQ,Clear Skies,15,7,6,0.14,0,7,89,4,80
FL2454,BLR,a,IXC,Clear Skies,12,11,6,0.1,0,11,52,4,76
FL2455,MAA,b,PNQ,Rain,10,8,1,0.23,3,17,88,4,86
FL2456,DEL,a,HYD,Rain,4,1,2,0.2,4,18,76,4,74
FL2457,JAI,a,BLR,Clear Skies,8,11,3,0.13,0,27,82,4,84
FL2458,BOM,a,CCU,Fog,6,8,3,0.06,0,18,92,4,88
FL2459,MAA,c,PNQ,Fog,6,9,6,0.02,0,6,92,1,71
FL2460,BLR,c,IXC,Fog,4,9,6,0.08,0,9,79,4,73
FL2461,BOM,c,CCU,Rain,11,8,6,0.07,2,28,82,3,82
FL2462,DEL,a,HYD,Clear Skies,16,9,1,0.09,0,28,94,4,98
FL2463,AMD,b,COK,Smoke,6,23,18,0.21,0,14,69,4,64
FL2464,BOM,b,CCU,Fog,8,8,2,0.22,0,16,87,3,79
FL2465,DEL,b,HYD,Rain,11,7,7,0.22,6,18,75,4,75
FL2466,JAI,a,BLR,Fog,6,20,21,0.03,0,13,67,4,68
FL2467,BLR,c,IXC,Fog,6,6,2,0.09,0,10,74,3,80
FL2468,DEL,b,HYD,Rain,5,17,9,0.18,4,10,97,4,71
FL2469,JAI,c,BLR,Fog,8,9,7,0.13,0,25,78,1,74
FL2470,BOM,c,CCU,Rain,5,12,7,0.09,3,21,88,4,77
FL2471,BOM,b,CCU,Rain,7,3,0,0.2,4,16,76,3,74
FL2472,AMD,a,COK,Smoke,3,8,4,0.21,0,22,78,3,73
FL2473,MAA,b,PNQ,Fog,4,9,5,0.21,0,4,79,3,64
FL2474,MAA,c,PNQ,Smoke,2,6,7,0.1,0,30,84,4,79
FL2475,JAI,a,BLR,Clear Skies,14,9,0,0.22,0,7,64,4,80
FL2476,DEL,a,HYD,Fog,4,3,2,0.23,0,5,98,3,69
FL2477,MAA,a,PNQ,Smoke,3,2,0,0.11,0,21,95,4,86
FL2478,JAI,b,BLR,Clear Skies,11,16,21,0.11,0,10,59,4,67
FL2479,MAA,a,PNQ,Fog,3,10,6,0.2,0,11,71,4,69
FL2480,DEL,c,HYD,Rain,11,18,14,0.03,3,5,53,3,71
FL2481,BOM,c,CCU,Clear Skies,16,12,3,0.07,0,7,93,4,86
FL2482,JAI,b,BLR,Smoke,7,27,24,0.22,0,2,75,4,50
FL2483,MAA,b,PNQ,Smoke,5,8,1,0.19,0,9,82,4,81
FL2484,DEL,b,HYD,Fog,2,15,11,0.02,0,16,82,4,79
FL2485,JAI,b,BLR,Clear Skies,9,2,1,0.08,0,21,91,4,95
FL2486,MAA,c,PNQ,Smoke,2,17,25,0.23,0,26,91,4,61
FL2487,BOM,c,CCU,Rain,11,23,19,0.2,6,21,89,4,67
FL2488,BLR,a,IXC,Rain,9,8,3,0.11,7,9,91,3,71
FL2489,AMD,c,COK,Clear Skies,16,25,19,0.06,0,17,74,4,80
FL2490,JAI,c,BLR,Clear Skies,13,12,4,0.06,0,7,72,4,83
FL2491,BLR,c,IXC,Smoke,2,8,7,0.22,0,5,64,4,64
FL2492,MAA,c,PNQ,Fog,5,9,3,0.1,0,26,55,3,78
FL2493,BOM,c,CCU,Clear Skies,15,11,6,0.25,0,30,78,4,79
FL2494,MAA,b,PNQ,Fog,2,5,2,0.14,0,25,90,4,83
FL2495,MAA,b,PNQ,Fog,8,11,4,0.18,0,15,69,3,81
FL2496,DEL,a,HYD,Smoke,2,4,0,0.13,0,21,52,4,80
FL2497,BOM,b,CCU,Fog,4,6,0,0.21,0,4,88,3,68
FL2498,BLR,b,IXC,Clear Skies,8,5,7,0.02,0,30,87,4,87
FL2499,BOM,b,CCU,Smoke,6,10,2,0.25,0,20,95,4,81
FL2500,BLR,a,IXC,Rain,5,8,2,0.1,6,24,68,4,80
FL2501,AMD,a,COK,Fog,2,8,2,0.13,0,25,82,4,80
FL2502,MAA,b,PNQ,Fog,8,12,7,0.15,0,9,88,4,74
FL2503,DEL,b,HYD,Fog,5,6,3,0.06,0,19,79,4,86
FL2504,MAA,a,PNQ,Smoke,3,12,7,0.22,0,10,70,4,67
FL2505,MAA,a,PNQ,Smoke,5,22,21,0.04,0,12,67,3,62
FL2506,AMD,a,COK,Fog,4,7,7,0.17,0,19,77,4,77
FL2507,AMD,a,COK,Smoke,5,11,4,0.03,0,15,60,4,83
FL2508,BLR,b,IXC,Smoke,4,9,3,0.15,0,20,80,4,80
FL2509,BOM,a,CCU,Smoke,6,11,6,0.01,0,15,71,4,82
FL2510,MAA,b,PNQ,Rain,9,12,4,0.22,1,27,61,4,74
FL2511,AMD,c,COK,Fog,6,3,1,0.25,0,16,88,4,83
FL2512,AMD,b,COK,Clear Skies,18,10,6,0.04,0,21,62,3,85
FL2513,AMD,b,COK,Fog,7,1,1,0.09,0,27,61,4,87
FL2514,DEL,b,HYD,Fog,3,10,7,0.25,0,24,76,4,72
FL2515,JAI,c,BLR,Smoke,8,11,6,0.15,0,23,90,4,83
FL2516,BOM,a,CCU,Clear Skies,11,30,20,0.02,0,13,55,3,71
FL2517,DEL,b,HYD,Clear Skies,10,11,6,0.11,0,17,76,4,83
FL2518,JAI,a,BLR,Rain,9,5,5,0.2,2,27,83,4,83
FL2519,BLR,c,IXC,Rain,5,6,0,0.13,4,27,86,4,81
FL2520,MAA,b,PNQ,Clear Skies,16,18,21,0.08,0,24,70,3,71
FL2521,JAI,a,BLR,Fog,8,5,3,0.12,0,27,90,3,86
FL2522,JAI,a,BLR,Smoke,8,19,21,0.02,0,24,66,4,74
FL2523,JAI,c,BLR,Fog,7,7,3,0.1,0,3,95,3,74
FL2524,DEL,c,HYD,Smoke,5,8,0,0.14,0,20,72,4,87
FL2525,AMD,b,COK,Rain,11,2,1,0.05,4,16,84,3,86
FL2526,JAI,c,BLR,Fog,5,24,16,0.14,0,24,77,4,71
FL2527,DEL,b,HYD,Smoke,3,11,6,0.24,0,24,91,4,72
FL2528,DEL,a,HYD,Rain,11,10,5,0.02,5,29,91,3,87
FL2529,JAI,c,BLR,Clear Skies,18,11,6,0.11,0,9,87,3,74
FL2530,MAA,a,PNQ,Smoke,3,23,24,0.05,0,9,60,4,55
FL2531,DEL,c,HYD,Fog,6,0,1,0.02,0,13,98,3,88
FL2532,BOM,c,CCU,Smoke,4,8,3,0.19,0,5,67,4,74
FL2533,DEL,c,HYD,Smoke,8,8,2,0.24,0,28,59,4,80
FL2534,JAI,c,BLR,Fog,5,20,14,0.11,0,19,59,4,75
FL2535,BLR,b,IXC,Clear Skies,8,8,1,0.13,0,3,54,4,77
FL2536,AMD,c,COK,Clear Skies,17,8,0,0.03,0,3,83,4,89
FL2537,JAI,a,BLR,Fog,7,5,6,0.08,0,14,71,4,79
FL2538,DEL,a,HYD,Smoke,7,16,18,0.1,0,16,55,4,71
FL2539,DEL,a,HYD,Clear Skies,13,9,0,0.19,0,16,82,4,93
FL2540,MAA,b,PNQ,Smoke,4,7,4,0.18,0,12,92,3,77
FL2541,AMD,b,COK,Clear Skies,9,9,7,0.19,0,22,84,4,83
FL2542,BLR,a,IXC,Rain,10,12,4,0.12,7,6,81,3,69
FL2543,BOM,b,CCU,Clear Skies,9,11,5,0.01,0,9,84,4,83
FL2544,DEL,c,HYD,Rain,11,8,7,0.21,1,8,69,4,72
FL2545,BLR,c,IXC,Smoke,5,11,7,0.08,0,26,76,4,80
FL2546,BOM,c,CCU,Rain,11,9,2,0.2,6,10,99,4,83
FL2547,BOM,b,CCU,Fog,6,1,1,0.07,0,27,91,4,92
FL2548,BOM,a,CCU,Smoke,2,12,7,0.2,0,8,68,4,64
FL2549,JAI,b,BLR,Fog,8,4,0,0.21,0,5,99,4,82
FL2550,MAA,a,PNQ,Clear Skies,15,10,2,0.19,0,13,95,3,86
FL2551,JAI,a,BLR,Fog,4,12,5,0.18,0,18,90,4,80
FL2552,DEL,a,HYD,Smoke,8,29,21,0.13,0,5,86,3,58
FL2553,JAI,b,BLR,Smoke,5,9,7,0.12,0,27,54,4,75
FL2554,MAA,a,PNQ,Fog,6,19,22,0.06,0,3,80,4,59
FL2555,JAI,a,BLR,Fog,6,11,7,0.06,0,8,65,4,74
FL2556,JAI,c,BLR,Smoke,6,16,20,0.02,0,27,82,4,78
FL2557,BLR,a,IXC,Clear Skies,11,8,4,0.14,0,10,76,4,86
FL2558,DEL,a,HYD,Smoke,7,7,4,0.13,0,10,99,4,83
FL2559,DEL,a,HYD,Clear Skies,9,12,7,0.05,0,6,71,3,74
FL2560,AMD,a,COK,Smoke,8,20,14,0.24,0,25,93,4,78
FL2561,BLR,a,IXC,Clear Skies,10,0,0,0.01,0,13,57,4,92
FL2562,MAA,c,PNQ,Fog,4,1,1,0.1,0,15,57,3,81
FL2563,BOM,a,CCU,Fog,5,6,8,0.18,0,21,87,4,80
FL2564,BLR,a,IXC,Smoke,5,21,21,0.11,0,22,76,4,64
FL2565,BOM,c,CCU,Fog,3,9,7,0.11,0,2,85,4,68
FL2566,BLR,c,IXC,Clear Skies,18,1,1,0.03,0,2,62,4,86
FL2567,JAI,a,BLR,Smoke,8,6,6,0.06,0,26,76,4,85
FL2568,MAA,a,PNQ,Smoke,3,27,20,0.19,0,27,89,1,59
FL2569,JAI,b,BLR,Clear Skies,9,9,3,0.18,0,27,92,4,89
FL2570,AMD,b,COK,Fog,2,8,6,0.19,0,10,80,4,74
FL2571,MAA,a,PNQ,Rain,4,21,15,0.17,4,13,61,4,57
FL2572,JAI,b,BLR,Fog,8,4,2,0.15,0,20,55,4,82
FL2573,DEL,a,HYD,Fog,2,3,2,0.15,0,5,98,4,77
FL2574,AMD,b,COK,Clear Skies,17,8,3,0.08,0,27,84,4,92
FL2575,BOM,a,CCU,Rain,6,8,7,0.08,4,13,80,4,73
FL2576,MAA,c,PNQ,Clear Skies,12,14,12,0.11,0,25,66,4,83
FL2577,AMD,b,COK,Fog,5,0,1,0.01,0,2,60,3,77
FL2578,AMD,b,COK,Fog,4,29,20,0.14,0,26,89,3,65
FL2579,BOM,b,CCU,Fog,4,13,15,0.06,0,29,82,4,73
FL2580,JAI,b,BLR,Rain,4,16,20,0.09,7,13,99,4,63
FL2581,MAA,c,PNQ,Fog,6,26,22,0.1,0,12,95,4,63
FL2582,DEL,a,HYD,Smoke,6,8,0,0.16,0,6,98,4,83
FL2583,MAA,c,PNQ,Smoke,8,12,3,0.03,0,21,71,4,89
FL2584,JAI,b,BLR,Fog,8,12,7,0.11,0,11,80,4,77
FL2585,DEL,b,HYD,Smoke,2,1,2,0.12,0,6,60,3,69
FL2586,DEL,b,HYD,Smoke,7,11,4,0.17,0,12,53,3,71
FL2587,JAI,c,BLR,Smoke,2,8,1,0.13,0,27,92,4,86
FL2588,AMD,b,COK,Rain,10,29,18,0.1,5,25,56,4,71
FL2589,AMD,b,COK,Clear Skies,14,6,3,0.2,0,4,78,3,73
FL2590,BOM,c,CCU,Fog,2,12,3,0.15,0,30,71,4,78
FL2591,DEL,c,HYD,Rain,11,9,0,0.2,2,23,65,4,90
FL2592,DEL,a,HYD,Clear Skies,14,19,22,0.11,0,29,80,4,72
FL2593,DEL,a,HYD,Clear Skies,12,5,6,0.19,0,12,83,3,80
FL2594,AMD,a,COK,Fog,8,2,2,0.21,0,17,66,4,82
FL2595,BOM,c,CCU,Fog,8,6,4,0.2,0,28,76,4,82
FL2596,MAA,c,PNQ,Rain,4,30,24,0.11,5,13,95,4,54
FL2597,BOM,a,CCU,Smoke,4,6,7,0.11,0,4,91,3,67
FL2598,BLR,c,IXC,Smoke,4,10,2,0.08,0,11,99,4,82
FL2599,BOM,c,CCU,Clear Skies,17,8,7,0.09,0,28,65,4,88
FL2600,BOM,b,CCU,Rain,8,7,0,0.16,5,25,93,4,86
FL2601,JAI,c,BLR,Fog,7,20,22,0.14,0,4,69,4,57
FL2602,AMD,c,COK,Rain,7,6,1,0.09,6,29,98,3,83
FL2603,AMD,b,COK,Clear Skies,15,0,0,0.09,0,12,88,4,92
FL2604,BLR,a,IXC,Smoke,5,17,21,0.14,0,2,75,3,54
FL2605,DEL,c,HYD,Smoke,8,30,21,0.22,0,18,94,4,65
FL2606,BOM,b,CCU,Fog,6,7,3,0.06,0,4,52,3,69
FL2607,MAA,c,PNQ,Clear Skies,12,7,7,0.21,0,13,80,3,75
FL2608,MAA,a,PNQ,Smoke,7,8,5,0.17,0,4,70,4,74
FL2609,AMD,a,COK,Smoke,6,10,7,0.24,0,7,99,1,62
FL2610,MAA,b,PNQ,Rain,5,10,4,0.05,2,30,90,4,87
FL2611,MAA,c,PNQ,Clear Skies,16,12,4,0.06,0,21,81,4,89
FL2612,BOM,c,CCU,Smoke,3,3,0,0.07,0,9,74,4,80
FL2613,JAI,a,BLR,Rain,8,8,3,0.09,1,21,60,4,83
FL2614,AMD,a,COK,Rain,5,12,4,0.25,6,29,95,4,73
FL2615,BLR,b,IXC,Fog,5,27,21,0.22,0,23,82,4,59
FL2616,BOM,c,CCU,Fog,3,9,5,0.1,0,10,90,4,82
FL2617,BOM,b,CCU,Fog,5,10,2,0.08,0,3,99,4,79
FL2618,JAI,a,BLR,Fog,5,12,6,0.04,0,21,93,4,84
FL2619,BOM,b,CCU,Clear Skies,18,8,6,0.15,0,29,94,4,88
FL2620,AMD,c,COK,Rain,8,4,1,0.09,6,28,57,4,84
FL2621,BLR,a,IXC,Smoke,4,10,8,0.25,0,12,69,3,66
FL2622,JAI,a,BLR,Fog,7,7,5,0.18,0,22,87,3,80
FL2623,BLR,a,IXC,Fog,5,19,9,0.22,0,3,59,1,53
FL2624,JAI,a,BLR,Fog,5,24,21,0.19,0,26,75,4,64
FL2625,AMD,b,COK,Clear Skies,17,14,12,0.19,0,26,99,4,86
FL2626,JAI,c,BLR,Clear Skies,14,28,21,0.02,0,11,96,3,71
FL2627,MAA,b,PNQ,Clear Skies,11,7,2,0.02,0,28,84,4,94
FL2628,AMD,c,COK,Smoke,4,21,14,0.02,0,13,97,3,73
FL2629,MAA,c,PNQ,Smoke,5,5,4,0.24,0,22,69,3,76
FL2630,JAI,b,BLR,Clear Skies,12,0,2,0.22,0,18,52,4,80
FL2631,AMD,b,COK,Clear Skies,16,10,0,0.2,0,15,75,4,89
FL2632,BOM,b,CCU,Rain,4,7,1,0.02,1,20,68,3,83
FL2633,MAA,b,PNQ,Smoke,2,12,6,0.24,0,3,93,4,63
FL2634,BOM,b,CCU,Smoke,2,10,3,0.11,0,10,59,4,75
FL2635,BLR,c,IXC,Clear Skies,8,12,5,0.05,0,9,97,3,80
FL2636,MAA,b,PNQ,Rain,11,9,7,0.09,6,15,76,4,82
FL2637,DEL,c,HYD,Clear Skies,13,6,5,0.22,0,11,64,4,80
FL2638,JAI,c,BLR,Fog,7,6,7,0.07,0,18,84,3,79
FL2639,BLR,a,IXC,Clear Skies,11,6,4,0.19,0,8,90,4,86
FL2640,MAA,c,PNQ,Clear Skies,18,12,5,0.07,0,28,79,4,89
FL2641,AMD,c,COK,Smoke,7,7,4,0.04,0,18,85,1,79
FL2642,BLR,b,IXC,Clear Skies,9,7,5,0.11,0,6,59,4,78
FL2643,JAI,c,BLR,Clear Skies,17,6,4,0.06,0,4,89,3,80
FL2644,AMD,b,COK,Fog,7,10,5,0.09,0,16,94,4,88
FL2645,BOM,b,CCU,Fog,4,18,9,0.12,0,30,82,3,71
FL2646,AMD,c,COK,Rain,10,12,6,0.14,2,15,56,4,78
FL2647,BOM,c,CCU,Clear Skies,14,10,5,0.16,0,9,61,4,81
FL2648,MAA,a,PNQ,Fog,7,7,7,0.01,0,28,96,4,86
FL2649,AMD,b,COK,Fog,2,28,22,0.12,0,12,93,4,60
FL2650,MAA,a,PNQ,Fog,8,4,2,0.13,0,4,69,4,77
FL2651,JAI,c,BLR,Clear Skies,13,9,0,0.25,0,2,70,4,80
FL2652,DEL,a,HYD,Fog,8,11,4,0.23,0,13,72,3,74
FL2653,DEL,a,HYD,Smoke,2,9,6,0.12,0,9,96,4,73
FL2654,MAA,a,PNQ,Clear Skies,17,10,1,0.07,0,28,87,4,95
FL2655,JAI,a,BLR,Rain,10,2,0,0.03,4,2,93,4,85
FL2656,BLR,a,IXC,Clear Skies,13,12,5,0.1,0,17,57,4,87
FL2657,AMD,c,COK,Clear Skies,18,9,2,0.15,0,5,92,4,86
FL2658,DEL,c,HYD,Smoke,6,4,0,0.07,0,21,78,3,86
FL2659,AMD,a,COK,Smoke,7,6,4,0.02,0,6,84,3,79
FL2660,BOM,a,CCU,Smoke,6,13,13,0.13,0,4,98,3,68
FL2661,DEL,b,HYD,Fog,8,7,5,0.16,0,9,97,4,83
FL2662,BLR,c,IXC,Clear Skies,14,8,0,0.11,0,30,67,4,93
FL2663,BLR,a,IXC,Smoke,4,6,7,0.16,0,23,68,4,77
FL2664,JAI,a,BLR,Rain,8,9,6,0.16,7,16,98,3,73
FL2665,MAA,a,PNQ,Clear Skies,12,10,4,0.02,0,25,85,4,94
FL2666,BLR,b,IXC,Smoke,7,11,6,0.05,0,10,95,1,72
FL2667,BLR,c,IXC,Rain,4,3,0,0.17,6,29,95,3,77
FL2668,MAA,c,PNQ,Fog,5,1,0,0.23,0,10,95,4,82
FL2669,DEL,b,HYD,Rain,11,4,0,0.12,2,20,85,4,90
FL2670,BOM,a,CCU,Rain,11,22,20,0.02,2,21,67,4,79
FL2671,AMD,b,COK,Fog,6,9,7,0.06,0,15,59,4,80
FL2672,DEL,a,HYD,Clear Skies,9,0,2,0.21,0,28,90,4,84
FL2673,DEL,b,HYD,Rain,7,4,0,0.07,7,20,86,4,80
FL2674,BOM,b,CCU,Clear Skies,11,9,7,0.16,0,25,60,1,74
FL2675,JAI,b,BLR,Smoke,2,7,3,0.19,0,3,69,4,71
FL2676,MAA,a,PNQ,Rain,10,28,18,0.09,7,18,71,4,71
FL2677,DEL,b,HYD,Smoke,8,7,3,0.21,0,22,72,3,79
FL2678,JAI,c,BLR,Clear Skies,10,5,6,0.15,0,12,83,3,80
FL2679,JAI,c,BLR,Clear Skies,16,6,5,0.21,0,8,92,3,78
FL2680,DEL,c,HYD,Clear Skies,16,8,3,0.18,0,26,99,3,89
FL2681,AMD,a,COK,Clear Skies,15,20,21,0.03,0,30,62,4,74
FL2682,AMD,b,COK,Clear Skies,14,7,6,0.1,0,14,88,3,82
FL2683,DEL,b,HYD,Smoke,4,5,4,0.21,0,27,80,4,76
FL2684,AMD,c,COK,Rain,4,5,2,0.14,1,22,92,4,80
FL2685,JAI,c,BLR,Rain,8,7,6,0.24,7,22,75,3,66
FL2686,BLR,b,IXC,Fog,4,10,3,0.15,0,17,54,3,73
FL2687,DEL,a,HYD,Smoke,8,26,21,0.13,0,13,75,4,64
FL2688,MAA,a,PNQ,Smoke,6,7,1,0.24,0,9,74,4,77
FL2689,BLR,a,IXC,Rain,8,23,22,0.07,4,29,87,4,63
FL2690,MAA,a,PNQ,Clear Skies,9,7,3,0.18,0,23,60,4,84
FL2691,BLR,a,IXC,Clear Skies,11,1,2,0.19,0,26,89,4,89
FL2692,BLR,b,IXC,Fog,7,30,23,0.11,0,22,93,3,63
FL2693,AMD,b,COK,Rain,9,16,24,0.21,7,4,80,4,47
FL2694,AMD,c,COK,Smoke,7,7,6,0.15,0,24,74,4,80
FL2695,BOM,c,CCU,Rain,4,11,3,0.22,7,18,65,4,65
FL2696,MAA,a,PNQ,Fog,3,1,0,0.01,0,11,60,4,83
FL2697,JAI,b,BLR,Fog,4,22,12,0.14,0,9,96,4,68
FL2698,MAA,c,PNQ,Rain,5,9,6,0.06,3,12,56,4,74
FL2699,MAA,c,PNQ,Rain,7,8,6,0.14,6,10,63,1,59
FL2700,BLR,c,IXC,Rain,11,7,0,0.24,5,18,56,4,80
FL2701,DEL,c,HYD,Rain,4,22,10,0.15,3,24,82,3,66
FL2702,MAA,a,PNQ,Clear Skies,17,19,9,0.04,0,23,90,4,90
FL2703,DEL,a,HYD,Clear Skies,15,11,4,0.11,0,8,67,3,78
FL2704,AMD,b,COK,Smoke,2,12,5,0.07,0,25,79,4,80
FL2705,MAA,a,PNQ,Fog,5,22,18,0.21,0,30,67,4,67
FL2706,JAI,c,BLR,Fog,4,6,7,0.12,0,30,63,4,74
FL2707,BOM,c,CCU,Smoke,8,10,5,0.13,0,4,89,3,74
FL2708,DEL,a,HYD,Smoke,4,5,2,0.21,0,9,71,4,70
FL2709,BOM,a,CCU,Rain,5,3,1,0.03,5,15,90,4,88
FL2710,DEL,c,HYD,Rain,9,0,2,0.12,5,23,75,4,80
FL2711,BOM,c,CCU,Smoke,4,8,3,0.17,0,18,94,4,83
FL2712,AMD,b,COK,Fog,6,17,11,0.21,0,15,68,4,73
FL2713,MAA,b,PNQ,Fog,5,6,0,0.13,0,18,90,4,89
FL2714,BOM,c,CCU,Smoke,4,9,0,0.08,0,16,72,4,86
FL2715,BOM,c,CCU,Fog,2,6,4,0.09,0,25,60,4,80
FL2716,BOM,c,CCU,Clear Skies,16,7,3,0.21,0,27,96,4,87
FL2717,BLR,b,IXC,Fog,6,5,2,0.21,0,4,53,3,62
FL2718,BLR,a,IXC,Rain,8,6,4,0.19,2,9,83,3,74
FL2719,BLR,a,IXC,Fog,7,6,2,0.21,0,9,66,4,73
FL2720,BLR,a,IXC,Fog,4,8,7,0.11,0,16,70,4,77
FL2721,BLR,a,IXC,Clear Skies,16,6,5,0.04,0,24,88,4,94
FL2722,MAA,a,PNQ,Rain,11,22,9,0.1,2,27,79,3,77
FL2723,JAI,c,BLR,Clear Skies,9,5,6,0.18,0,7,87,4,77
FL2724,MAA,a,PNQ,Rain,5,12,7,0.16,7,30,69,4,68
FL2725,JAI,a,BLR,Clear Skies,10,12,6,0.03,0,10,79,1,76
FL2726,JAI,c,BLR,Clear Skies,11,6,0,0.02,0,6,58,4,89
FL2727,MAA,a,PNQ,Rain,5,12,7,0.05,6,11,91,4,75
FL2728,MAA,c,PNQ,Rain,10,6,7,0.12,3,17,79,4,83
FL2729,BOM,b,CCU,Rain,4,6,6,0.03,7,25,89,4,72
FL2730,MAA,a,PNQ,Smoke,8,5,3,0.08,0,5,70,4,83
FL2731,AMD,c,COK,Rain,11,9,7,0.1,3,17,73,4,85
FL2732,MAA,c,PNQ,Fog,3,9,7,0.2,0,4,78,1,59
FL2733,JAI,b,BLR,Rain,7,5,5,0.16,2,24,58,4,78
FL2734,DEL,a,HYD,Fog,7,7,6,0.11,0,7,94,4,76
FL2735,BOM,c,CCU,Fog,4,9,4,0.14,0,24,74,3,77
FL2736,BLR,b,IXC,Fog,2,1,1,0.2,0,3,89,4,75
FL2737,BLR,b,IXC,Smoke,3,24,25,0.06,0,20,70,4,63
FL2738,BLR,a,IXC,Fog,6,6,7,0.19,0,28,85,4,80
FL2739,AMD,b,COK,Rain,9,17,12,0.11,1,10,75,4,74
FL2740,MAA,b,PNQ,Clear Skies,13,12,4,0.06,0,12,78,4,86
FL2741,BOM,a,CCU,Smoke,6,17,16,0.07,0,17,86,3,73
FL2742,AMD,a,COK,Fog,2,9,2,0.13,0,19,92,4,83
FL2743,MAA,a,PNQ,Clear Skies,9,2,1,0.2,0,30,90,4,92
FL2744,DEL,a,HYD,Smoke,7,5,1,0.07,0,8,84,4,83
FL2745,BOM,c,CCU,Rain,4,12,6,0.11,7,25,60,4,63
FL2746,JAI,b,BLR,Rain,11,10,2,0.07,5,5,93,4,82
FL2747,DEL,b,HYD,Rain,10,1,0,0.01,2,25,93,4,97
FL2748,DEL,c,HYD,Smoke,6,18,23,0.19,0,12,54,1,50
FL2749,MAA,c,PNQ,Rain,9,10,6,0.14,5,10,87,4,74
FL2750,MAA,a,PNQ,Fog,7,10,3,0.17,0,19,93,4,86
FL2751,AMD,c,COK,Rain,10,7,3,0.09,6,22,53,1,72
FL2752,JAI,b,BLR,Fog,5,7,1,0.07,0,10,97,4,89
FL2753,DEL,a,HYD,Smoke,2,5,4,0.14,0,9,93,4,77
FL2754,MAA,a,PNQ,Rain,7,28,24,0.17,2,28,91,4,63
FL2755,JAI,b,BLR,Fog,2,9,1,0.16,0,15,86,3,81
FL2756,BLR,b,IXC,Smoke,2,9,1,0.15,0,20,89,4,84
FL2757,BLR,c,IXC,Clear Skies,10,10,4,0.23,0,10,67,1,73
FL2758,BOM,a,CCU,Smoke,7,7,5,0.06,0,3,68,4,77
FL2759,JAI,b,BLR,Fog,7,0,2,0.03,0,13,70,3,82
FL2760,AMD,c,COK,Fog,6,10,5,0.14,0,24,79,4,83
FL2761,BOM,c,CCU,Clear Skies,9,9,7,0.09,0,26,88,4,85
FL2762,MAA,c,PNQ,Rain,7,20,13,0.12,1,8,83,4,68
FL2763,JAI,c,BLR,Smoke,4,6,7,0.15,0,26,71,4,77
FL2764,JAI,b,BLR,Smoke,7,12,6,0.14,0,16,72,4,77
FL2765,JAI,c,BLR,Fog,8,9,3,0.2,0,23,91,4,84
FL2766,BLR,b,IXC,Smoke,7,5,4,0.09,0,2,81,3,74
FL2767,JAI,b,BLR,Rain,6,16,10,0.04,6,2,98,4,69
FL2768,AMD,b,COK,Smoke,6,10,0,0.25,0,17,76,4,83
FL2769,BLR,c,IXC,Clear Skies,8,6,3,0.22,0,11,63,3,74
FL2770,BOM,a,CCU,Fog,7,9,0,0.11,0,7,92,4,83
FL2771,MAA,c,PNQ,Clear Skies,11,0,0,0.15,0,4,62,3,79
FL2772,DEL,a,HYD,Fog,6,5,4,0.24,0,12,67,4,76
FL2773,BLR,a,IXC,Clear Skies,18,12,3,0.24,0,19,91,4,85
FL2774,MAA,b,PNQ,Fog,3,10,4,0.07,0,8,66,4,77
FL2775,BOM,c,CCU,Smoke,8,7,4,0.09,0,17,71,4,89
FL2776,JAI,b,BLR,Rain,11,10,8,0.05,7,29,74,3,78
FL2777,AMD,b,COK,Clear Skies,10,25,19,0.09,0,4,86,3,68
FL2778,AMD,c,COK,Clear Skies,13,7,7,0.13,0,18,73,4,86
FL2779,AMD,a,COK,Smoke,7,11,3,0.19,0,14,95,3,77
FL2780,BOM,c,CCU,Rain,5,9,6,0.04,2,21,90,3,80
FL2781,BOM,c,CCU,Smoke,6,9,7,0.07,0,3,73,3,70
FL2782,BOM,c,CCU,Rain,10,12,4,0.24,1,22,87,4,80
FL2783,MAA,c,PNQ,Clear Skies,12,16,15,0.16,0,30,74,4,80
FL2784,MAA,a,PNQ,Fog,7,5,4,0.18,0,7,88,4,77
FL2785,MAA,c,PNQ,Clear Skies,13,9,7,0.02,0,3,63,4,79
FL2786,JAI,a,BLR,Clear Skies,17,14,13,0.05,0,5,61,4,77
FL2787,AMD,b,COK,Fog,3,9,6,0.17,0,7,58,3,65
FL2788,MAA,a,PNQ,Rain,9,6,1,0.02,4,18,53,4,84
FL2789,MAA,c,PNQ,Fog,4,12,3,0.12,0,29,81,4,78
FL2790,DEL,b,HYD,Fog,8,18,15,0.01,0,2,66,4,72
